source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at,price_num,size_num,bedrooms_num,bathrooms_num,price_per_sqm,bed_bath_ratio
PigiaMe,Sale,4 Bed House with Garden at Karen,"KSh 65,000,000","Karen, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-garden-at-karen-5701132,2026-02-17T14:51:55.342412,65000000.0,,4.0,,,
PigiaMe,Sale,6 Bed Villa with En Suite in Lavington,"KSh 121,000,000","Lavington, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-villa-with-en-suite-in-lavington-5642589,2026-02-17T14:51:55.384374,121000000.0,,6.0,,,
PigiaMe,Sale,4 Bed Villa with En Suite in South C,"KSh 29,000,000","South C, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-in-south-c-5726302,2026-02-17T14:52:02.573271,29000000.0,,4.0,,,
PigiaMe,Sale,5 Bed House with En Suite at Muthaiga Road,"KSh 400,000,000","Muthaiga, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-muthaiga-road-5919236,2026-02-17T14:52:02.620492,400000000.0,,5.0,,,
PigiaMe,Sale,5 Bed Townhouse in Brookside,"KSh 60,000,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-in-brookside-6508979,2026-02-17T14:52:02.663600,60000000.0,,5.0,,,
PigiaMe,Sale,4 Bedroom Maisonette with 2 Units SQ for sale in Kasarani,"KSh 25,000,000","Kasarani, Sportsview, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-maisonette-with-2-units-sq-for-sale-in-kasarani-6483215,2026-02-17T14:52:02.710173,25000000.0,,4.0,,,
PigiaMe,Sale,4 Bedroom Maisonette with 2 Units SQ for sale in Kasarani,"KSh 25,000,000","Kasarani, Sportsview, Nairobi",4 bed,,,,https://www.pigiame.co.ketel:+254794114468,2026-02-17T14:52:02.712149,25000000.0,,4.0,,,
PigiaMe,Sale,5 Bed House with En Suite at Westland,"KSh 130,000,000","Kitisuru, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-westland-5881676,2026-02-17T14:52:02.718893,130000000.0,,5.0,,,
PigiaMe,Sale,5 Bed House with En Suite in Karen,"KSh 70,000,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-karen-5270411,2026-02-17T14:52:02.767002,70000000.0,,5.0,,,
PigiaMe,Sale,5 bedroom villa for sale in Spring Valley,"KSh 64,000,000","Spring Valley, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bedroom-villa-for-sale-in-spring-valley-4218255,2026-02-17T14:52:02.811359,64000000.0,,5.0,,,
PigiaMe,Sale,5 bedroom villa for sale in Spring Valley,"KSh 64,000,000","Spring Valley, Nairobi",5 bed,,,,https://www.pigiame.co.ketel:+254705894218,2026-02-17T14:52:02.813505,64000000.0,,5.0,,,
PigiaMe,Sale,Furnished 4 bedroom townhouse for sale in Lavington,"KSh 50,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/furnished-4-bedroom-townhouse-for-sale-in-lavington-2960603,2026-02-17T14:52:02.820318,50000000.0,,4.0,,,
PigiaMe,Sale,4 Bed House with En Suite in Karen,"KSh 67,500,000","Karen, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-karen-2489285,2026-02-17T14:52:02.863632,67500000.0,,4.0,,,
PigiaMe,Sale,4 Bed Villa with En Suite in South C,"KSh 29,000,000","South C, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-in-south-c-5841519,2026-02-17T14:52:02.907632,29000000.0,,4.0,,,
PigiaMe,Sale,4 Bed House in Kiambu Road,"KSh 25,000,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-in-kiambu-road-6381186,2026-02-17T14:52:10.400044,25000000.0,,4.0,,,
PigiaMe,Sale,5 Bed Townhouse with En Suite in Karen,"KSh 150,000,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-karen-6556698,2026-02-17T14:52:10.452250,150000000.0,,5.0,,,
PigiaMe,Sale,6bedroom manson for sale in Syokimau,"KSh 19,500,000","Syokimau, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6bedroom-manson-for-sale-in-syokimau-6511642,2026-02-17T14:52:10.493899,19500000.0,,6.0,,,
PigiaMe,Sale,6bedroom manson for sale in Syokimau,"KSh 19,500,000","Syokimau, Nairobi",6 bed,,,,https://www.pigiame.co.ketel:+254751705611,2026-02-17T14:52:10.496111,19500000.0,,6.0,,,
PigiaMe,Sale,5 Bed Villa with En Suite in Lavington,"KSh 115,000,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-villa-with-en-suite-in-lavington-6467264,2026-02-17T14:52:10.505957,115000000.0,,5.0,,,
PigiaMe,Sale,4 Bed Townhouse with En Suite at Chalbi Drive,"KSh 70,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-chalbi-drive-6536113,2026-02-17T14:52:10.550233,70000000.0,,4.0,,,
PigiaMe,Sale,Maisonnette For Sale,"KSh 85,000,000","Embakasi, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/maisonnette-for-sale-6535703,2026-02-17T14:52:10.593792,85000000.0,,3.0,,,
PigiaMe,Sale,Maisonnette For Sale,"KSh 85,000,000","Embakasi, Nairobi",3 bed,,,,https://www.pigiame.co.ketel:+254722636649,2026-02-17T14:52:10.595685,85000000.0,,3.0,,,
PigiaMe,Sale,7 Bed House in Runda,"KSh 130,000,000","Runda, Nairobi",7 bed,,,,https://www.pigiame.co.ke/listings/7-bed-house-in-runda-6497930,2026-02-17T14:52:10.602049,130000000.0,,7.0,,,
PigiaMe,Sale,Five bedroom house for sale in Nkoroi ongata rongai,"KSh 38,000,000","Ongata Rongai, Nairobi",,,,,https://www.pigiame.co.ke/listings/five-bedroom-house-for-sale-in-nkoroi-ongata-rongai-6425907,2026-02-17T14:52:10.647045,38000000.0,,,,,
PigiaMe,Sale,Five bedroom house for sale in Nkoroi ongata rongai,"KSh 38,000,000","Ongata Rongai, Nairobi",,,,,https://www.pigiame.co.ketel:+254722569326,2026-02-17T14:52:10.649193,38000000.0,,,,,
PigiaMe,Sale,5 Bed House with En Suite in Thigiri,"KSh 130,000,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-thigiri-5863503,2026-02-17T14:52:10.656623,130000000.0,,5.0,,,
PigiaMe,Sale,4 Bed Townhouse with En Suite in Brookside,"KSh 60,000,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-brookside-6384884,2026-02-17T14:52:10.703121,60000000.0,,4.0,,,
PigiaMe,Sale,4 Bed Villa with En Suite at Machakos Junction,"KSh 20,000,000","Mlolongo, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-at-machakos-junction-5554903,2026-02-17T14:52:17.404455,20000000.0,,4.0,,,
PigiaMe,Sale,4 Bed House with En Suite in Kitisuru,"KSh 75,000,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-kitisuru-6128285,2026-02-17T14:52:17.455329,75000000.0,,4.0,,,
PigiaMe,Sale,4 Bed House with En Suite in Karen,"KSh 75,000,000","Karen, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-karen-5287037,2026-02-17T14:52:17.511815,75000000.0,,4.0,,,
PigiaMe,Sale,5 Bed Townhouse with En Suite at Lavington,"KSh 90,000,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-lavington-6536126,2026-02-17T14:52:17.554713,90000000.0,,5.0,,,
PigiaMe,Sale,6 Bed Townhouse with En Suite at Lavington Green,"KSh 96,000,000","Lavington, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-townhouse-with-en-suite-at-lavington-green-6563078,2026-02-17T14:52:17.603038,96000000.0,,6.0,,,
PigiaMe,Sale,6 Bed Townhouse with En Suite at Lavington Green,"KSh 96,000,000","Lavington, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-townhouse-with-en-suite-at-lavington-green-6564055,2026-02-17T14:52:17.647398,96000000.0,,6.0,,,
PigiaMe,Sale,4 Bed Villa with En Suite in Lower Kabete,"KSh 95,000,000","Lower Kabete, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-in-lower-kabete-6519607,2026-02-17T14:52:17.689440,95000000.0,,4.0,,,
PigiaMe,Sale,High end fully furnished five bedroom mansion,"KSh 155,000,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/high-end-fully-furnished-five-bedroom-mansion-6555731,2026-02-17T14:52:17.732787,155000000.0,,5.0,,,
PigiaMe,Sale,5 Bed Villa with En Suite at Matasia,"KSh 18,000,000","Ngong, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-villa-with-en-suite-at-matasia-5218455,2026-02-17T14:52:17.742559,18000000.0,,5.0,,,
PigiaMe,Sale,5 Bed Townhouse with En Suite in Lavington,"KSh 72,500,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-lavington-6461419,2026-02-17T14:52:17.785109,72500000.0,,5.0,,,
PigiaMe,Sale,4 bedroom villa for sale in Kitengela,"KSh 15,000,000","Kitengela, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-villa-for-sale-in-kitengela-3665566,2026-02-17T14:52:24.552286,15000000.0,,4.0,,,
PigiaMe,Sale,3 Bed House with En Suite in Kitengela,"KSh 8,000,000","Kitengela, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-in-kitengela-6318915,2026-02-17T14:52:24.600106,8000000.0,,3.0,,,
PigiaMe,Sale,5 Bed Townhouse in Westlands Area,"KSh 74,000,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-in-westlands-area-6379608,2026-02-17T14:52:24.642997,74000000.0,,5.0,,,
PigiaMe,Sale,5 Bed Villa in Kyuna,"KSh 115,000,000","Kyuna, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-villa-in-kyuna-5884968,2026-02-17T14:52:24.688003,115000000.0,,5.0,,,
PigiaMe,Sale,7 Bed House with En Suite in Ridgeways,"KSh 95,000,000","Ridgeways, Fourways Junction, Nairobi",7 bed,,,,https://www.pigiame.co.ke/listings/7-bed-house-with-en-suite-in-ridgeways-6574085,2026-02-17T14:52:24.731123,95000000.0,,7.0,,,
PigiaMe,Sale,5 Bed House with En Suite at Kitisuru Estate.,"KSh 140,000,000","Kitisuru, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-kitisuru-estate-5671805,2026-02-17T14:52:24.772589,140000000.0,,5.0,,,
PigiaMe,Sale,4 bedroom townhouse for sale in Parklands,"KSh 25,000,000","Parklands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-townhouse-for-sale-in-parklands-3522097,2026-02-17T14:52:24.817460,25000000.0,,4.0,,,
PigiaMe,Sale,4 bedroom townhouse for sale in Parklands,"KSh 25,000,000","Parklands, Nairobi",4 bed,,,,https://www.pigiame.co.ketel:+254710559573,2026-02-17T14:52:24.819517,25000000.0,,4.0,,,
PigiaMe,Sale,3 Bed House with En Suite at Nalepo,"KSh 7,500,000","Kiserian, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-at-nalepo-5079713,2026-02-17T14:52:24.826780,7500000.0,,3.0,,,
PigiaMe,Sale,4 Bed Townhouse in Lavington,"KSh 30,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-in-lavington-6337387,2026-02-17T14:52:24.867958,30000000.0,,4.0,,,
PigiaMe,Sale,Kiambu Road – Modern 4-Bedroom Home with 2 DSQ for Sale,"KSh 35,000,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/kiambu-road-modern-4-bedroom-home-with-2-dsq-for-sale-6534217,2026-02-17T14:52:24.909562,35000000.0,,4.0,,,
PigiaMe,Sale,Kiambu Road – Modern 4-Bedroom Home with 2 DSQ for Sale,"KSh 35,000,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ketel:+254711223669,2026-02-17T14:52:24.911604,35000000.0,,4.0,,,
PigiaMe,Sale,4 Bed Villa with En Suite at Njathaini Road,"KSh 30,000,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-at-njathaini-road-6527680,2026-02-17T14:52:33.099358,30000000.0,,4.0,,,
PigiaMe,Sale,4 Bed House with En Suite in Karen,"KSh 80,000,000","Karen, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-karen-6544194,2026-02-17T14:52:33.188766,80000000.0,,4.0,,,
PigiaMe,Sale,3 bedroom house for sale in Ongata rongai,"KSh 5,400,000","Ongata Rongai, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bedroom-house-for-sale-in-ongata-rongai-3656465,2026-02-17T14:52:33.245995,5400000.0,,3.0,,,
PigiaMe,Sale,3 bedroom villa for sale in Kitengela,"KSh 7,500,000","Kitengela, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bedroom-villa-for-sale-in-kitengela-2498863,2026-02-17T14:52:33.287562,7500000.0,,3.0,,,
PigiaMe,Sale,3 bedroom villa for sale in Kitengela,"KSh 7,500,000","Kitengela, Nairobi",3 bed,,,,https://www.pigiame.co.ketel:+254734315336,2026-02-17T14:52:33.289933,7500000.0,,3.0,,,
PigiaMe,Sale,4 bedroom house for sale in Nyari,"KSh 85,000,000","Nyari, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-house-for-sale-in-nyari-2500056,2026-02-17T14:52:33.339157,85000000.0,,4.0,,,
PigiaMe,Sale,4 bedroom house for sale in Nyari,"KSh 85,000,000","Nyari, Nairobi",4 bed,,,,https://www.pigiame.co.ketel:+254717575738,2026-02-17T14:52:33.341310,85000000.0,,4.0,,,
PigiaMe,Sale,4 Bed Villa with Garden in Ngong,"KSh 13,500,000","Ngong, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-garden-in-ngong-5435497,2026-02-17T14:52:40.312651,13500000.0,,4.0,,,
PigiaMe,Sale,7 Bed Villa with En Suite in Ridgeways,"KSh 95,000,000","Ridgeways, Fourways Junction, Nairobi",7 bed,,,,https://www.pigiame.co.ke/listings/7-bed-villa-with-en-suite-in-ridgeways-6565323,2026-02-17T14:52:40.363400,95000000.0,,7.0,,,
PigiaMe,Sale,3 Bed House with En Suite in Thindigua,"KSh 68,000,000","Garden Estate, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-in-thindigua-6568801,2026-02-17T14:52:40.417481,68000000.0,,3.0,,,
PigiaMe,Sale,4 Bed House with Garden at Kitengela,"KSh 5,800,000","Kitengela, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-garden-at-kitengela-5699102,2026-02-17T14:52:40.533304,5800000.0,,4.0,,,
PigiaMe,Sale,3 Bed House with En Suite in Kitengela,"KSh 9,000,000","Kitengela, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-in-kitengela-6359965,2026-02-17T14:52:40.591247,9000000.0,,3.0,,,
PigiaMe,Sale,4 Bed House with En Suite at Mirema Rd,"KSh 35,000,000","Zimmerman, Mirema, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-mirema-rd-6354239,2026-02-17T14:52:40.661002,35000000.0,,4.0,,,
PigiaMe,Sale,6 Bed Villa with En Suite in Lavington,"KSh 121,000,000","Lavington, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-villa-with-en-suite-in-lavington-5761807,2026-02-17T14:52:40.715917,121000000.0,,6.0,,,
PigiaMe,Sale,Silver,"KSh 4,000,000","Westlands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-westlands-area-6604344,2026-02-17T14:52:48.816027,4000000.0,,1.0,,,
PigiaMe,Sale,Silver,"KSh 3,000,000","Kilimani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kilimani-6612648,2026-02-17T14:52:48.881740,3000000.0,,1.0,,,
PigiaMe,Sale,Silver,"KSh 230,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/furnished-3-bed-apartment-with-en-suite-in-westlands-area-6612465,2026-02-17T14:52:49.140027,230000.0,,3.0,,,
PigiaMe,Sale,Silver,"KSh 7,000,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-mandera-road-6610719,2026-02-17T14:52:49.259339,7000000.0,,1.0,,,
PigiaMe,Sale,Silver,"KSh 10,780,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-kirichwa-road-6616185,2026-02-17T14:52:49.338494,10780000.0,,2.0,,,
PigiaMe,Sale,Silver,"KSh 13,000,000","Kilimani, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kilimani-6610895,2026-02-17T14:52:49.403232,13000000.0,,4.0,,,
PigiaMe,Sale,Silver,"KSh 9,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-6614355,2026-02-17T14:52:49.465778,9000000.0,,3.0,,,
PigiaMe,Sale,Silver,"KSh 3,000,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-6612859,2026-02-17T14:52:49.545937,3000000.0,,1.0,,,
PigiaMe,Sale,Silver,"KSh 6,000,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-6609266,2026-02-17T14:52:49.619862,6000000.0,,2.0,,,
PigiaMe,Sale,Silver,"KSh 13,500,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-6611058,2026-02-17T14:52:49.680185,13500000.0,,4.0,,,
PigiaMe,Sale,Kenya,,,,,,,https://www.pigiame.co.ke/apartments-for-sale,2026-02-17T14:52:49.747215,,,,,,
PigiaMe,Sale,Westlands,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=westlands,2026-02-17T14:52:49.747804,,,,,,
PigiaMe,Sale,Kilimani,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kilimani,2026-02-17T14:52:49.748056,,,,,,
PigiaMe,Sale,Kileleshwa,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kileleshwa,2026-02-17T14:52:49.748294,,,,,,
PigiaMe,Sale,Lavington,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=lavington,2026-02-17T14:52:49.748528,,,,,,
PigiaMe,Sale,Riverside,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=riverside,2026-02-17T14:52:49.748896,,,,,,
PigiaMe,Sale,Dagoretti,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=dagoretti,2026-02-17T14:52:49.749134,,,,,,
PigiaMe,Sale,Gigiri,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=gigiri,2026-02-17T14:52:49.749367,,,,,,
PigiaMe,Sale,Kangemi,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kangemi,2026-02-17T14:52:49.749601,,,,,,
PigiaMe,Sale,Kasarani,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kasarani,2026-02-17T14:52:49.749873,,,,,,
PigiaMe,Sale,Kiambu Road,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kiambu-road,2026-02-17T14:52:49.750137,,,,,,
PigiaMe,Sale,"Kilimani, Riara Road",,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kilimani-riara-road,2026-02-17T14:52:49.751897,,,,,,
PigiaMe,Sale,Kitengela,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kitengela,2026-02-17T14:52:49.752365,,,,,,
PigiaMe,Sale,Kitisuru,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=kitisuru,2026-02-17T14:52:49.752610,,,,,,
PigiaMe,Sale,Lang'ata,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=langata,2026-02-17T14:52:49.752995,,,,,,
PigiaMe,Sale,"Lavington, Valley Arcade",,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=lavington-valley-arcade,2026-02-17T14:52:49.753470,,,,,,
PigiaMe,Sale,Loresho,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=loresho,2026-02-17T14:52:49.753705,,,,,,
PigiaMe,Sale,Lower Kabete,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=lower-kabete,2026-02-17T14:52:49.753937,,,,,,
PigiaMe,Sale,Mlolongo,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=mlolongo,2026-02-17T14:52:49.754219,,,,,,
PigiaMe,Sale,Muthaiga,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=muthaiga,2026-02-17T14:52:49.754477,,,,,,
PigiaMe,Sale,Ngong,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=ngong,2026-02-17T14:52:49.754732,,,,,,
PigiaMe,Sale,Ngong Road,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=ngong-road,2026-02-17T14:52:49.754983,,,,,,
PigiaMe,Sale,Nyari,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=nyari,2026-02-17T14:52:49.755297,,,,,,
PigiaMe,Sale,Other Nairobi,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=other-nairobi,2026-02-17T14:52:49.755573,,,,,,
PigiaMe,Sale,Parklands,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=parklands,2026-02-17T14:52:49.756507,,,,,,
PigiaMe,Sale,"Parklands, 3rd Parklands Avenue",,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=parklands-3rd-parklands-avenue,2026-02-17T14:52:49.758474,,,,,,
PigiaMe,Sale,Riruta,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=riruta,2026-02-17T14:52:49.760522,,,,,,
PigiaMe,Sale,Roysambu,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=roysambu,2026-02-17T14:52:49.761952,,,,,,
PigiaMe,Sale,Ruaka,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=ruaka,2026-02-17T14:52:49.762474,,,,,,
PigiaMe,Sale,Runda,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=runda,2026-02-17T14:52:49.762980,,,,,,
PigiaMe,Sale,South C,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=south-c,2026-02-17T14:52:49.763628,,,,,,
PigiaMe,Sale,Spring Valley,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=spring-valley,2026-02-17T14:52:49.764202,,,,,,
PigiaMe,Sale,Upper Hill,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=upper-hill,2026-02-17T14:52:49.764739,,,,,,
PigiaMe,Sale,"Zimmerman, Mirema",,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=zimmerman-mirema,2026-02-17T14:52:49.767793,,,,,,
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite at Kirichwa Road,"KSh 17,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-at-kirichwa-road-5037572,2026-02-17T14:52:57.651990,17000000.0,,3.0,,,
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5619705,2026-02-17T14:52:57.771075,15200000.0,,3.0,,,
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5843359,2026-02-17T14:52:57.861724,27000000.0,,3.0,,,
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 5,800,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5639809,2026-02-17T14:52:57.936745,5800000.0,,1.0,,,
PigiaMe,Sale,Serviced 4 Bed Apartment with En Suite at Kileleshwa,"KSh 25,000,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/serviced-4-bed-apartment-with-en-suite-at-kileleshwa-4499754,2026-02-17T14:52:57.998159,25000000.0,,4.0,,,
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 27,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-in-kilimani-6043342,2026-02-17T14:52:58.052173,27000000.0,,3.0,,,
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 18,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5427467,2026-02-17T14:52:58.103477,18000000.0,,3.0,,,
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 9,700,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5615401,2026-02-17T14:52:58.188415,9700000.0,,2.0,,,
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 21,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5912042,2026-02-17T14:52:58.327417,21000000.0,,3.0,,,
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 30,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-6493861,2026-02-17T14:52:58.416926,30000000.0,,4.0,,,
PigiaMe,Sale,4 Bed Apartment with En Suite at Oloitoktok,"KSh 25,500,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-oloitoktok-3354307,2026-02-17T14:53:07.518308,25500000.0,,4.0,,,
