source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
PigiaMe,Sale,South C,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=south-c,2026-02-17T14:52:49.763628
PigiaMe,Sale,Spring Valley,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=spring-valley,2026-02-17T14:52:49.764202
PigiaMe,Sale,Upper Hill,,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=upper-hill,2026-02-17T14:52:49.764739
PigiaMe,Sale,"Zimmerman, Mirema",,,,,,,https://www.pigiame.co.ke/apartments-for-sale/nairobi?location=zimmerman-mirema,2026-02-17T14:52:49.767793
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite at Kirichwa Road,"KSh 17,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-at-kirichwa-road-5037572,2026-02-17T14:52:57.651990
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite at Kirichwa Road,"KSh 17,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:52:57.655527
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5619705,2026-02-17T14:52:57.771075
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 15,200,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:52:57.780771
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5843359,2026-02-17T14:52:57.861724
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-17T14:52:57.870054
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 5,800,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5639809,2026-02-17T14:52:57.936745
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 5,800,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-17T14:52:57.941055
PigiaMe,Sale,Serviced 4 Bed Apartment with En Suite at Kileleshwa,"KSh 25,000,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/serviced-4-bed-apartment-with-en-suite-at-kileleshwa-4499754,2026-02-17T14:52:57.998159
PigiaMe,Sale,Serviced 4 Bed Apartment with En Suite at Kileleshwa,"KSh 25,000,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-17T14:52:58.004664
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 27,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-in-kilimani-6043342,2026-02-17T14:52:58.052173
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 27,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:52:58.055373
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 18,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5427467,2026-02-17T14:52:58.103477
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 18,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:52:58.109107
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 9,700,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5615401,2026-02-17T14:52:58.188415
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 9,700,000","Kileleshwa, Nairobi",2 bed,,,,,2026-02-17T14:52:58.201223
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 21,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5912042,2026-02-17T14:52:58.327417
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 21,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:52:58.334339
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 30,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-6493861,2026-02-17T14:52:58.416926
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 30,000,000","Lavington, Nairobi",4 bed,,,,,2026-02-17T14:52:58.420351
PigiaMe,Sale,4 Bed Apartment with En Suite at Oloitoktok,"KSh 25,500,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-oloitoktok-3354307,2026-02-17T14:53:07.518308
PigiaMe,Sale,4 Bed Apartment with En Suite at Oloitoktok,"KSh 25,500,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-17T14:53:07.521532
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 13,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5554621,2026-02-17T14:53:07.617581
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 13,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:53:07.627228
PigiaMe,Sale,3 Bed Apartment with En Suite at Kileleshwa,"KSh 14,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-kileleshwa-6043432,2026-02-17T14:53:07.682960
PigiaMe,Sale,3 Bed Apartment with En Suite at Kileleshwa,"KSh 14,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:53:07.686336
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 10,000,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5878241,2026-02-17T14:53:07.804288
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 10,000,000","Kileleshwa, Nairobi",2 bed,,,,,2026-02-17T14:53:07.813353
PigiaMe,Sale,4 Bed Apartment with En Suite at Brookside,"KSh 36,300,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-brookside-6485464,2026-02-17T14:53:07.921615
PigiaMe,Sale,4 Bed Apartment with En Suite at Brookside,"KSh 36,300,000","Westlands, Nairobi",4 bed,,,,,2026-02-17T14:53:07.928075
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 16,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5763485,2026-02-17T14:53:07.996565
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 16,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:53:08.000054
PigiaMe,Sale,3 Bed Apartment with En Suite at Kileleshwa,"KSh 19,500,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-kileleshwa-5922648,2026-02-17T14:53:08.076470
PigiaMe,Sale,3 Bed Apartment with En Suite at Kileleshwa,"KSh 19,500,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:53:08.079651
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 32,000,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-westlands-area-5914586,2026-02-17T14:53:08.121053
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 32,000,000","Westlands, Nairobi",3 bed,,,,,2026-02-17T14:53:08.127831
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 28,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-in-kilimani-6131764,2026-02-17T14:53:08.170612
PigiaMe,Sale,3 Bed Apartment in Kilimani,"KSh 28,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:53:08.174619
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 22,000,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-6305299,2026-02-17T14:53:08.213792
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 22,000,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-17T14:53:08.217094
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5486787,2026-02-17T14:53:15.787237
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:15.814311
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,880,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5684206,2026-02-17T14:53:15.915586
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,880,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-17T14:53:15.919379
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,000,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5847231,2026-02-17T14:53:16.002587
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,000,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:16.012602
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5648425,2026-02-17T14:53:16.121897
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:53:16.136145
PigiaMe,Sale,2 Bed Apartment with Swimming Pool in Kilimani,"KSh 9,700,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-swimming-pool-in-kilimani-5959262,2026-02-17T14:53:16.248963
PigiaMe,Sale,2 Bed Apartment with Swimming Pool in Kilimani,"KSh 9,700,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:16.254678
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5725420,2026-02-17T14:53:16.400999
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:53:16.413256
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 11,000,000","Kileleshwa, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-5662668,2026-02-17T14:53:16.630760
PigiaMe,Sale,2 Bed Apartment with En Suite in Kileleshwa,"KSh 11,000,000","Kileleshwa, Nairobi",2 bed,,,,,2026-02-17T14:53:16.649262
PigiaMe,Sale,2 Bed Apartment with En Suite at Riverside,"KSh 12,300,000","Riverside, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-riverside-5311085,2026-02-17T14:53:16.973559
PigiaMe,Sale,2 Bed Apartment with En Suite at Riverside,"KSh 12,300,000","Riverside, Nairobi",2 bed,,,,,2026-02-17T14:53:16.990900
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,500,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-5665794,2026-02-17T14:53:17.178943
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,500,000","Lavington, Nairobi",2 bed,,,,,2026-02-17T14:53:17.198767
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 7,500,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-5923542,2026-02-17T14:53:17.360701
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 7,500,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-17T14:53:17.389625
PigiaMe,Sale,1 Bed Apartment with En Suite in Westlands Area,"KSh 4,900,000","Westlands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-westlands-area-6311862,2026-02-17T14:53:25.163155
PigiaMe,Sale,1 Bed Apartment with En Suite in Westlands Area,"KSh 4,900,000","Westlands, Nairobi",1 bed,,,,,2026-02-17T14:53:25.166878
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 13,900,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-6176681,2026-02-17T14:53:25.222889
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 13,900,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:25.229036
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 25,500,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5834202,2026-02-17T14:53:25.295587
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 25,500,000","Lavington, Nairobi",4 bed,,,,,2026-02-17T14:53:25.299427
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 23,000,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5878158,2026-02-17T14:53:25.352339
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 23,000,000","Lavington, Nairobi",4 bed,,,,,2026-02-17T14:53:25.358181
PigiaMe,Sale,4 Bed Apartment with En Suite in Lavington,"KSh 25,500,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-5751272,2026-02-17T14:53:25.446598
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,000,000","Lavington, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-lavington-5754945,2026-02-17T14:53:25.594094
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,000,000","Lavington, Nairobi",1 bed,,,,,2026-02-17T14:53:25.597978
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,500,000","Lavington, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-lavington-5985685,2026-02-17T14:53:25.704791
PigiaMe,Sale,1 Bed Apartment with En Suite in Lavington,"KSh 6,500,000","Lavington, Nairobi",1 bed,,,,,2026-02-17T14:53:25.714301
PigiaMe,Sale,4 Bed Apartment with En Suite at Church Road,"KSh 23,000,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-church-road-6280326,2026-02-17T14:53:25.814542
PigiaMe,Sale,4 Bed Apartment with En Suite at Church Road,"KSh 23,000,000","Westlands, Nairobi",4 bed,,,,,2026-02-17T14:53:25.827896
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,500,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-5665651,2026-02-17T14:53:25.992795
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 11,500,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:26.000030
PigiaMe,Sale,3 Bed Apartment with En Suite at Lavington,"KSh 13,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-lavington-6239885,2026-02-17T14:53:26.101599
PigiaMe,Sale,3 Bed Apartment with En Suite at Lavington,"KSh 13,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-17T14:53:26.109642
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 27,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5778318,2026-02-17T14:53:34.676593
PigiaMe,Sale,2 Bed Apartment with En Suite in Riverside,"KSh 27,000,000","Riverside, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-riverside-6188504,2026-02-17T14:53:34.759832
PigiaMe,Sale,2 Bed Apartment with En Suite in Riverside,"KSh 27,000,000","Riverside, Nairobi",2 bed,,,,,2026-02-17T14:53:34.763279
PigiaMe,Sale,Serviced 1 Bed Apartment with Swimming Pool in Kileleshwa,"KSh 6,500,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/serviced-1-bed-apartment-with-swimming-pool-in-kileleshwa-6462700,2026-02-17T14:53:34.808623
PigiaMe,Sale,Serviced 1 Bed Apartment with Swimming Pool in Kileleshwa,"KSh 6,500,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-17T14:53:34.812147
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 12,000,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-westlands-area-6311457,2026-02-17T14:53:34.851310
PigiaMe,Sale,3 Bed Apartment with En Suite in Westlands Area,"KSh 12,000,000","Westlands, Nairobi",3 bed,,,,,2026-02-17T14:53:34.854474
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5739313,2026-02-17T14:53:34.899069
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5740620,2026-02-17T14:53:34.972298
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:53:34.989919
PigiaMe,Sale,1 Bed Apartment with En Suite at Githuri Road,"KSh 6,900,000","Parklands, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-githuri-road-6473754,2026-02-17T14:53:35.063346
PigiaMe,Sale,1 Bed Apartment with En Suite at Githuri Road,"KSh 6,900,000","Parklands, Nairobi",1 bed,,,,,2026-02-17T14:53:35.066624
PigiaMe,Sale,2 Bed Apartment with En Suite in Westlands Area,"KSh 25,000,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-westlands-area-6400085,2026-02-17T14:53:35.104536
PigiaMe,Sale,2 Bed Apartment with En Suite in Westlands Area,"KSh 25,000,000","Westlands, Nairobi",2 bed,,,,,2026-02-17T14:53:35.108926
PigiaMe,Sale,4 Bed Apartment with En Suite at Elgeyo Marakwet,"KSh 44,000,000","Kilimani, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-elgeyo-marakwet-6463251,2026-02-17T14:53:35.151277
PigiaMe,Sale,4 Bed Apartment with En Suite at Elgeyo Marakwet,"KSh 44,000,000","Kilimani, Nairobi",4 bed,,,,,2026-02-17T14:53:35.154476
PigiaMe,Sale,4 Bed Apartment in Parklands,"KSh 51,000,000","Parklands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-in-parklands-6409749,2026-02-17T14:53:35.194513
PigiaMe,Sale,4 Bed Apartment in Parklands,"KSh 51,000,000","Parklands, Nairobi",4 bed,,,,,2026-02-17T14:53:35.197759
PigiaMe,Sale,4 Bed Apartment in Westlands Area,"KSh 36,000,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-in-westlands-area-6466667,2026-02-17T14:53:42.997328
PigiaMe,Sale,4 Bed Apartment in Westlands Area,"KSh 36,000,000","Westlands, Nairobi",4 bed,,,,,2026-02-17T14:53:43.004269
PigiaMe,Sale,1 Bed Apartment in Kasarani,"KSh 5,200,000","Kasarani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-in-kasarani-6500152,2026-02-17T14:53:43.135901
PigiaMe,Sale,1 Bed Apartment in Kasarani,"KSh 5,200,000","Kasarani, Nairobi",1 bed,,,,,2026-02-17T14:53:43.146342
PigiaMe,Sale,4 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kilimani-6468313,2026-02-17T14:53:43.210781
PigiaMe,Sale,4 Bed Apartment with En Suite in Kilimani,"KSh 20,000,000","Kilimani, Nairobi",4 bed,,,,,2026-02-17T14:53:43.217640
PigiaMe,Sale,5 Bed Apartment with En Suite at Muthangari Drive,"KSh 80,000,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-apartment-with-en-suite-at-muthangari-drive-6148204,2026-02-17T14:53:43.276634
PigiaMe,Sale,5 Bed Apartment with En Suite at Muthangari Drive,"KSh 80,000,000","Westlands, Nairobi",5 bed,,,,,2026-02-17T14:53:43.280704
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani Estate,"KSh 5,900,000","Kilimani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-kilimani-estate-5689308,2026-02-17T14:53:43.367012
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani Estate,"KSh 5,900,000","Kilimani, Nairobi",1 bed,,,,,2026-02-17T14:53:43.373053
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 24,500,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-kileleshwa-5486801,2026-02-17T14:53:43.450753
PigiaMe,Sale,4 Bed Apartment with En Suite in Kileleshwa,"KSh 24,500,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-17T14:53:43.455274
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 9,500,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kilimani-3979276,2026-02-17T14:53:43.536914
PigiaMe,Sale,2 Bed Apartment with En Suite in Kilimani,"KSh 9,500,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:43.544559
PigiaMe,Sale,2 bedroom apartment for sale in Kiambu Road,"KSh 68,000,000","Kiambu Road, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bedroom-apartment-for-sale-in-kiambu-road-3620657,2026-02-17T14:53:43.649354
PigiaMe,Sale,2 bedroom apartment for sale in Kiambu Road,"KSh 68,000,000","Kiambu Road, Nairobi",2 bed,,,,,2026-02-17T14:53:43.665722
PigiaMe,Sale,3 Bed Apartment with En Suite at Near Yaya Centre,"KSh 11,500,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-at-near-yaya-centre-5690460,2026-02-17T14:53:43.766240
PigiaMe,Sale,3 Bed Apartment with En Suite at Near Yaya Centre,"KSh 11,500,000","Kilimani, Nairobi",3 bed,,,,,2026-02-17T14:53:43.770071
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 20,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5084316,2026-02-17T14:53:43.852910
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 20,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:53:43.866760
PigiaMe,Sale,Furnished 2 bedroom apartment for sale in Westlands Area,"KSh 20,000,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/furnished-2-bedroom-apartment-for-sale-in-westlands-area-4124086,2026-02-17T14:53:51.254413
PigiaMe,Sale,Furnished 2 bedroom apartment for sale in Westlands Area,"KSh 20,000,000","Westlands, Nairobi",2 bed,,,,,2026-02-17T14:53:51.264271
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani,"KSh 3,500,000","Kilimani, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-at-kilimani-5250251,2026-02-17T14:53:51.352861
PigiaMe,Sale,1 Bed Apartment with En Suite at Kilimani,"KSh 3,500,000","Kilimani, Nairobi",1 bed,,,,,2026-02-17T14:53:51.365957
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 24,000,000","Lavington, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-lavington-5180677,2026-02-17T14:53:51.454510
PigiaMe,Sale,3 Bed Apartment with En Suite in Lavington,"KSh 24,000,000","Lavington, Nairobi",3 bed,,,,,2026-02-17T14:53:51.464960
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,600,000","Kileleshwa, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kileleshwa-3994284,2026-02-17T14:53:51.539777
PigiaMe,Sale,1 Bed Apartment with En Suite in Kileleshwa,"KSh 6,600,000","Kileleshwa, Nairobi",1 bed,,,,,2026-02-17T14:53:51.547280
PigiaMe,Sale,Studio Apartment with Gym in Kilimani,"KSh 4,500,000","Kilimani, Nairobi",,,,,https://www.pigiame.co.ke/listings/studio-apartment-with-gym-in-kilimani-3997389,2026-02-17T14:53:51.649936
PigiaMe,Sale,Studio Apartment with Gym in Kilimani,"KSh 4,500,000","Kilimani, Nairobi",,,,,,2026-02-17T14:53:51.656580
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 18,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5662817,2026-02-17T14:53:51.772951
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 18,000,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-17T14:53:51.788560
PigiaMe,Sale,2 Bed Apartment with En Suite at Kilimani Estate,"KSh 7,000,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-kilimani-estate-5535229,2026-02-17T14:53:51.917313
PigiaMe,Sale,2 Bed Apartment with En Suite at Kilimani Estate,"KSh 7,000,000","Kilimani, Nairobi",2 bed,,,,,2026-02-17T14:53:51.921826
PigiaMe,Sale,3 Bed Apartment with En Suite in Kilimani,"KSh 22,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kilimani-5547077,2026-02-17T14:53:51.977398
